,Washington FLL Eastern Spokane Qualifier Saturday,Washington FLL Eastern Spokane Qualifier Sunday,Washington FLL Central South Pasco Qualifier ,Washington FLL Central South Tri-Cities Qualifier Saturday,Washington FLL Eastside Issaquah Sunday,Washington FLL North Sound Snohomish Qualifier Saturday,Washington FLL North Sound Snohomish Qualifier Sunday,Washington FLL North Sound Everett Qualifier Saturday ,Washington FLL North Sound Everett Qualifier Sunday,Washington FLL Eastside Bellevue Qualifier Saturday,Washington FLL Eastside Bellevue Qualifier Sunday ,Washington FLL South Federal Way Qualifier Saturday,Washington FLL South Federal Way Qualifier Sunday ,Washington FLL South Sound Tacoma Qualifier Sunday 
63943,382.4730435530423,382.4730435530423,273.09261153996374,271.1571613600254,16.013448149597004,44.03776261654019,44.03776261654019,47.10775738692233,47.10775738692233,16.053353571687392,16.053353571687392,18.27471924149483,18.27471924149483,30.864883762049445
62051,211.4267881270523,211.4267881270523,14.121284989031903,10.309565667156873,248.98083422406842,277.4592874923736,277.4592874923736,286.23245287040584,286.23245287040584,268.5022546302833,268.5022546302833,255.37372973866562,255.37372973866562,266.1184197023003
39803,374.5318149554349,374.5318149554349,268.13482928647113,266.3666730461683,7.942712743633192,39.191968589390704,39.191968589390704,43.69857182465709,43.69857182465709,13.997573754698802,13.997573754698802,24.520324810957938,24.520324810957938,38.83547393226565
62027,368.82786884952884,368.82786884952884,271.52051007888224,270.1326960930074,16.677687587109823,23.87612640276463,23.87612640276463,30.12143025307977,30.12143025307977,13.087081595970819,13.087081595970819,41.09314058056434,41.09314058056434,54.601453426045296
39124,381.8274688094006,381.8274688094006,293.5793999027978,292.43226010369466,40.584899904330115,8.095860010989735,8.095860010989735,6.083400190635896,6.083400190635896,24.98561350392659,24.98561350392659,59.176539237195406,59.176539237195406,68.78068984687214
25993,399.27113940246767,399.27113940246767,267.23719317571073,264.28026187805636,55.336244713137425,90.16516276276135,90.16516276276135,92.53263398115142,92.53263398115142,61.92689688153816,61.92689688153816,28.066891469601707,28.066891469601707,20.187470674432035
33945,466.4528312656517,466.4528312656517,283.281484847957,277.6968771221488,204.7415777004413,242.45607396627565,242.45607396627565,245.11589249196967,245.11589249196967,214.3795461006432,214.3795461006432,180.16484445031938,180.16484445031938,171.24628293484636
14,207.40593898809607,207.40593898809607,17.720038328964794,16.631812199522578,243.2116152271726,271.05764218360173,271.05764218360173,279.86323244385846,279.86323244385846,262.6589702277205,262.6589702277205,250.296444644067,250.296444644067,261.361576711784
52549,395.63025376056214,395.63025376056214,294.3477878424109,292.640292382933,33.47544376364736,32.53407865549461,32.53407865549461,31.08904532242981,31.08904532242981,14.652890645537918,14.652890645537918,38.950655000630235,38.950655000630235,44.814313617815635
45235,211.4267881270523,211.4267881270523,14.121284989031903,10.309565667156873,248.98083422406842,277.4592874923736,277.4592874923736,286.23245287040584,286.23245287040584,268.5022546302833,268.5022546302833,255.37372973866562,255.37372973866562,266.1184197023003
63734,394.5971256941264,394.5971256941264,302.15888501362576,300.7833839731424,43.72980580477877,21.708795666370957,21.708795666370957,16.287312360568254,16.287312360568254,24.534721994514282,24.534721994514282,55.757219119159345,55.757219119159345,62.39618888305554
9278,22.938556229129144,22.938556229129144,215.40540512812032,221.85282365878277,364.47484757163244,369.52001621565654,369.52001621565654,377.6074545023282,377.6074545023282,378.3701081065241,378.3701081065241,385.75768820579583,385.75768820579583,401.5802921533336
64302,381.8274688094006,381.8274688094006,293.5793999027978,292.43226010369466,40.584899904330115,8.095860010989735,8.095860010989735,6.083400190635896,6.083400190635896,24.98561350392659,24.98561350392659,59.176539237195406,59.176539237195406,68.78068984687214
52060,375.2457536464884,375.2457536464884,278.3719876495206,276.9559453779116,21.148508978665472,20.82438628179885,20.82438628179885,25.430060343476555,25.430060343476555,8.87653278802645,8.87653278802645,41.633753253984914,41.633753253984914,53.610728818862164
8027,394.5971256941264,394.5971256941264,302.15888501362576,300.7833839731424,43.72980580477877,21.708795666370957,21.708795666370957,16.287312360568254,16.287312360568254,24.534721994514282,24.534721994514282,55.757219119159345,55.757219119159345,62.39618888305554
56556,201.02081395124915,201.02081395124915,0.0,6.486169798610101,260.87480413482064,288.4529683387687,288.4529683387687,297.2769509856295,297.2769509856295,280.30173596421554,280.30173596421554,268.0098955334236,268.0098955334236,279.03361898141503
58654,32.761174757702086,32.761174757702086,207.75605265609147,214.13812689193685,348.28726424976963,352.8974348006862,352.8974348006862,360.95455107513067,360.95455107513067,362.00851031635335,362.00851031635335,369.83275220687506,369.83275220687506,385.7226004008044
59656,374.37356739091337,374.37356739091337,255.58572379269424,253.33142581805456,24.15102480081498,63.32719972941895,63.32719972941895,67.85023033002261,67.85023033002261,37.28717430689164,37.28717430689164,12.840479625524123,12.840479625524123,27.99403603562465
56811,374.37356739091337,374.37356739091337,255.58572379269424,253.33142581805456,24.15102480081498,63.32719972941895,63.32719972941895,67.85023033002261,67.85023033002261,37.28717430689164,37.28717430689164,12.840479625524123,12.840479625524123,27.99403603562465
57426,369.34283121790776,369.34283121790776,270.71588878776925,269.2758011014657,14.480084763001265,26.078706824132446,26.078706824132446,32.051547409887355,32.051547409887355,12.117024110073833,12.117024110073833,38.75550550829982,38.75550550829982,52.40408009663268
61738,403.71030611667317,403.71030611667317,347.270498013406,347.07464474689397,111.7338153780724,71.32323723137998,71.32323723137998,65.69167458525142,65.69167458525142,96.43783756593083,96.43783756593083,130.05605246612154,130.05605246612154,137.13442577116797
61654,391.98104380011597,391.98104380011597,296.15610675222223,294.67256430877666,36.53361224275364,23.030974468658354,23.030974468658354,20.52831295318094,20.52831295318094,16.975270165436722,16.975270165436722,47.926619545262106,47.926619545262106,55.16449213191373
63344,368.4021130863102,368.4021130863102,267.57610958036827,266.06099629357254,9.979730163336122,30.57139456745016,30.57139456745016,36.497739028281266,36.497739028281266,13.365998489909126,13.365998489909126,35.23792095954198,35.23792095954198,49.522448500784975
58592,136.46948838263702,136.46948838263702,275.2352280880356,280.89189367132855,330.8036740753089,323.2371817347204,323.2371817347204,329.81815811024035,329.81815811024035,339.74498584559234,339.74498584559234,356.7650669669975,356.7650669669975,373.2608231806117
55013,207.40593898809607,207.40593898809607,17.720038328964794,16.631812199522578,243.2116152271726,271.05764218360173,271.05764218360173,279.86323244385846,279.86323244385846,262.6589702277205,262.6589702277205,250.296444644067,250.296444644067,261.361576711784
11035,381.63540893333607,381.63540893333607,306.61484025544604,305.9286083097363,64.10952280509233,23.584742722186018,23.584742722186018,19.253768524718204,19.253768524718204,50.19343411816904,50.19343411816904,84.42599700074392,84.42599700074392,93.75265667895167
63336,66.12777514418781,66.12777514418781,150.20310101364385,156.5406103696576,357.5029646545646,372.0104104771526,372.0104104771526,380.77047323168665,380.77047323168665,374.32405539902504,374.32405539902504,373.80592034305283,373.80592034305283,388.1845842656848
